id,name,category,rating,url,description
wxf9ab7110e1300f99,Blue Bottle Coffee蓝瓶咖啡,Mini Program,,,"Deliciousness, hospitality, sustainability."
wx2a4dc6f740e4f3e8,BOH后台管理系统,Mini Program,,,门店可以通过BOH系统实现进货，验货，盘点，调拨，损耗等日常营运管理。
wxa8da525af05281f3,BOSS直聘丨求职招聘找工作,Mini Program,,,提供海量全职/兼职/实习等优质岗位，覆盖互联网/金融/文化传媒/汽车/房地产等各类行业，平台开启人才网络招聘求职找工作新时代。
wxbc5513ac814b098a,BP 健身铁馆,Mini Program,,,BlackPink 24H健身铁馆
wxf282950cfeab347c,BPM发票夹,Mini Program,,,发票采集，识别和验真的小程序
wxf763eb43b011147a,C+服务端,Mini Program,,,为后勤自助设备提供平台服务
wxe889cee964923d7a,Cafe Mersey默西咖啡,Mini Program,,,会员小程序，包括会员信息管理，优惠券，课程，商城，积分储值交易记录，订单记录，预定等功能。
wx52f6b3df0dba5b37,CARA VINTAGE SELECT,Mini Program,,,"九成新品牌商店CARA ,全部是鉴定师鉴定过的正规品，请放心购买。来自世界各地的单件商品,手提包、钱包、饰品等丰富齐全。"
wx4f29e31d97b0860f,CBTI睡眠助手,Mini Program,,,CBTI睡眠助手基于认知行为疗法，通过数据分析与节律调整，帮助你系统改善失眠问题，实现可持续的深度睡眠。
wxf358c2ae4287f256,CDCG写真摄影,Mini Program,,,记录时光中最美好的瞬间
wxfdf9b15cdee6ea88,CDCHZWFW协同办公,Mini Program,,,提供成华区政务服中心工作人员考勤、请假等协同办公功能
wx311b70624fac7626,CDMS成都国际汽车展览会,Mini Program,,,成都国际汽车展览会(CEHNGDU MOTOR SHOW)已获国际展览业协会(UFI)认证，并被中国贸促汽车行业委员会评为中国四大A级车展之一。
wx6f1a769e2adb4ba3,CE普拉提预约课程,Mini Program,,,会员约课，在线售卡
wx2dfb8cfb61f92dba,CF好停车,Mini Program,,,为驾驶人员提供便利的停车服务，实时显示剩余车位数量;支持搜索功能，通过推荐附近封闭车场、路边停车泊位;实时推送停车消息。
wx67da8b76c0e1c76c,Chien宝宝母婴,Mini Program,,,Chien宝宝母婴
wx03bb5cffedc6e34d,CHJ在线学习平台,Mini Program,,,CHJ潮闻在线
wxf331f9539f975fa2,CHUCHAT初茶,Mini Program,,,CHUCHAT初茶
wx140050dc38c28fd6,City News Service,Mini Program,,,"Local News, Official Policy, Life Guide"
wx0651deb8b756df21,CityWalk酒鬼地图,Mini Program,,,City Walk酒鬼地图正在进行中
wx7d504c1cc7ae3dda,CJavaPY编程之路,Mini Program,,,编程开发相关工具，文档资料分享。
wxc1a3a20366788b85,CLAGYM克拉吉运动,Mini Program,,,高效减脂、科学指导、专注团课的健身中心
wxc1fc46001ca17a38,CLFC办公,Mini Program,,,办公楼宇的智能化服务。
wxa5c595b6c0127a42,CM ESP CAFE咖啡大师go慵懒咖啡,Mini Program,,,咖啡大师咖啡外卖平台
wx072623587190b424,codePAI澳大利亚双语编程,Mini Program,,,"国际化双语青少年K12编程在线小班教育。外教为主, 英国和澳大利亚STEM教学大纲，融合了最新的大数据，物联网，人工智能技术."
wx346c76639bab7bf6,CodingPlusOne全英文少儿编程,Mini Program,,,CodingPlusOne全英文少儿编程
wxf5ea2e29e8f82fd6,coffee community咖啡,Mini Program,,,一家有趣的自烘焙咖啡馆
wx51c3bc6e25c901e1,coffee island 咖啡小岛,Mini Program,,,观迎光临
wxf62f7f14b1919850,Constlu的直播橱窗,Mini Program,,,欢迎光临Constlu的直播橱窗
wxa49bfe2b020414aa,COSTA咖世家咖啡,Mini Program,,,COSTACOFFEE会员官方小程序！COSTA会员卡、会员权益、活动告知、积分查询等服务。
wxe766d738ad655e8c,Cotti Coffee 库迪咖啡,Mini Program,,,库迪咖啡致力于提供给用户一杯喝得到喝得起的好咖啡，聚焦产品，回归用户最本质的诉求，通过构建从田间到舌尖的全产业链布局，将咖啡与不同材料搭配，为用户提供专业的经典咖啡及丰富的创新产品。
wxddd0b735201c1bd2,CourseCube课程魔方,Mini Program,,,课程魔方是一款基于课程表，面向澳洲留学生的社交购物软件，现已开通墨尔本各大高校的相关服务。
wx29a0e02817e3a886,Cplus电影世界,Mini Program,,,Cplus电影世界，购票观影更方便
wx3008bdab090b35c7,CQLSCRM,Mini Program,,,乐尚CRM小程序
wxe2de8dabf44d44a0,CRAZYME燃ME健身,Mini Program,,,由三体云动提供技术支持。
wx79a921917060c4a0,CRM3.0系统,Mini Program,,,经销商商品管理工具
wx3b55b82dd8f0763b,CRMS球僮小助手,Mini Program,,,CRMS高尔夫球场专业管理软件配套球僮端，为高尔夫球僮群体提供服务。
wxbfe13b6da7e8b2cd,CRM协同助手,Mini Program,,,红闪闪通讯，为您提供便捷的手机、平板等通讯设备购买与售后服务，专业团队，优质服务，随时随地享受购物乐趣。
wx3ab6fda70b9cd10f,Cubyfun口袋音乐键盘,Mini Program,,,致力于让所有人都能轻松体会音乐乐趣。蚯比的使命是创造系列「传递乐趣、启发创造」且人人都能买得起的消费级产品，创造创造者。
wx1a574cb5cbb4636b,Cycle.Ne汽车充电,Mini Program,,,新能源汽车充电小程序
wx4e0a35a1856f495b,c家购物,Mini Program,,,c家购物－时尚精品随心淘，源头工厂供货！
wx2aa99a6ca206d312,Day1电竞民宿,Mini Program,,,深圳Day1，重新定义高端电竞
wxed5c5a7f940fdeb3,dazhonghua电影城,Mini Program,,,大中华影城在线购票小程序
wx5fe31a9ac20a3fae,DeepSeek,Mini Program,,,DeepSeek 是由深度求索提供的 AI 智能助手，可以陪你聊天对话，帮你联网搜索信息、写作润色以及解决数学推理难题。
wx8951cb27d56d914f,DHG母婴海外,Mini Program,,,让每个家庭都生的起宝宝，养的好小孩
wx16600e4e389b7188,Dimpool摄影工作室,Mini Program,,,拍摄写真，写真预约，写真区各类别的详情。会持续更新作品，感谢喜欢。
wx086b7a45fc8c5da2,DJI大疆服务,Mini Program,,,欢迎使用 DJI 大疆服务
wx3240b70f75ccb022,DJ音乐盒Pro,Mini Program,,,"百万首独家超劲爆DJ舞曲任你听,DJ发烧友必备.车载DJ串烧,电音,重低音DJ,MC喊麦现场,夜店Disco应有尽有"
wx38a0376d936121f6,DLB智能零售柜购物,Mini Program,,,用于顾客在智能柜上扫码自助购买、查看历史订单等。
wx663ea49bc23b8085,DMS运营管理系统,Mini Program,,,划小核算业务管理平台软件。包括设备管理、在制品管理、工装夹具管理、质量管理、业务流程管理等
wx5f763bb06681f5ea,DNAF东风日产汽车金融,Mini Program,,,东风日产汽车金融购车、查询小工具
wx6337f6791cd7db93,DNUI综合服务平台,Mini Program,,,DNUI综合服务小程序。
wxfa10b4b0aed97d60,Dolphin海豚电商,Mini Program,,,欢迎来到 DolphinShop！我们致力于为您提供优质的海鲜购物体验，从全球多地严选新鲜、美味的海鲜产品。
wx90f12fe9c34de7f4,DONGDONG 运动管家,Mini Program,,,【DONGDONG】- 你的专属运动平台订场购票，一键锁定运动空间！体育培训，多元课程趣味体验！会员服务，优化筛选运动信息！
wxa7eb984dd38fdff2,DONTPEEK电竞民宿,Mini Program,,,打游戏，就来DP电竞民宿
wx1144556da263c177,DOUBREW咖啡,Mini Program,,,你好啊～
wxa06c3ac904f07021,DSTARS大星娱乐,Mini Program,,,开启你的快乐之旅~
wx51a2021dd921f747,DT生活,Mini Program,,,DT生活为您提供吃喝玩乐一折起，本地人都在用的省钱平台！
wxcf94e3879f0a3e47,Dynamed道格,Mini Program,,,道格小程序
wx38888935de049e51,D指导-您的专属跑步教练,Mini Program,,,基于丹尼尔斯 VDOT 训练体系的科学跑步教练。三种方式测出你的跑力值，一键生成 5 公里到全程马拉松的个性化周期训练计划：每日课表、配速指引、训练打卡、明日训练提醒、每周小结一应俱全，还能导出课表长图分享。科学备赛，刷新你的 PB！
wxe4087d03fe61e04c,EAP心理关爱,Mini Program,,,我们可以提供完善的心理健康管理方案，其中包含心理健康筛查服务，专家报告解读服务，对于焦虑、抑郁轻度患者在线心理治疗服务。
wx83c2d2ba2de1aaf2,EasyMai,Mini Program,,,一款便捷的舞萌数据查询工具
wx42a289ab46c0de1e,Easy电竞民宿,Mini Program,,,顶级电脑配置/高端外设自选/会员活动福利，Easy电竞致力于为游戏发烧友提供更优质的电竞住宿体验，通过小程序预定享更多会员礼遇
wxdf1e5a33ebf2f459,EA青少年人工智能普及活动,Mini Program,,,用户报名系统
wx5fee69a99fcc20ec,EBT城易停,Mini Program,,,停车相关小程序，用于查找停车场，查询停车费用以及支付
wxbb02986ca2b653b5,ECRM经销商管理系统,Mini Program,,,以渠道业务为核心，利用数据驱动变革，提升全场景经销商体验
wxc520bdbef0edda02,EC依希母婴生活馆,Mini Program,,,EC依希母婴生活馆
wx15aeae7ce7440599,EduKnow留学全知道,Mini Program,,,留学相关事，我们全知道！
wx2c2e36a4a449b7b3,ee日妆母婴社,Mini Program,,,ee日妆母婴社
wxd36484d0e735de65,Eight Sleep,Mini Program,,,非穿戴 x 非替代 x 环境智能，Eight Sleep 八睡眠 - AI智能床，高质量睡眠新体验！
wxae2807e3865a4358,EK计件管理系统,Mini Program,,,生产制造企业MES，进销存，工厂计件，车间计件，生产计件，扫码计件，计件软件，计件系统，实时统计工资，生产报表导出。
wxea2430c2a95dd77a,EMS协议客户服务,Mini Program,,,EMS协议客户服务是针对签约客户提供寄递专业服务的平台，提供快速签约、寄递订单跟踪、运营数据统计、账号管理服务。
wx7d9f0e36679e52f8,Enlite国际编程,Mini Program,,,课程包括少儿编程逻辑思维培养、Scratch、Python、C++、机器人硬件编程、AI等几大系列课程。
wx9239829a19e9899d,Eshop电商管理平台,Mini Program,,,电商中台移动端
wxc07f9d67923d676d,ETCP停车,Mini Program,,,ETCP停车解决您的停车有位和手机缴费的问题。通过小程序可以搜索周边的停车场和完成停车费支付。
wx2ddfc3af1e5264a1,eueu轻食咖啡馆,Mini Program,,,可快速点单，在线支付，领取优惠
wx2413bfd34fddbaf5,Euland欧能多母婴系统,Mini Program,,,欧能多母婴溯源系统
wx996446851a73500b,e充电商户通,Mini Program,,,日常工作的处理、指引等，帮助商户一线人员有序开展相关工作，为商户一线人员提供工单处理、故障处理等日常工作，同时提供趋势分析、策略指引，提供日常经营建议等。
wx13fde910008faf37,e城e家生活馆,Mini Program,,,该应用提供燃气缴费、燃气安检、燃气维修、燃气开通、安全测评等功能服务。
wxed37426acee45011,E民宝政务服务平台,Mini Program,,,山东边检政务服务平台
wx34ec86f6f9bde476,E英语宝点读,Mini Program,,,E英语宝朗读点读小程序服务于老师家长的英语单词学习工具，专注课内同步教学，支持中小学教材点读，提供课文翻译、单词学习与拼写等功能，是同步教学学习的好帮手。
wxf261231c53f720a1,fafa音乐租赁空间-自助琴房,Mini Program,,,共享授课琴房租赁19.9元/小时，可用作授课、练琴、录制视频等，琴房内配备雅马哈钢琴、架子鼓、吉他等大部分常用乐器~
wxdcdff1a142da43e0,FAN11原创摄影,Mini Program,,,人像摄影
wx95fedd94a9442333,Fapiaoforce for Concur发票管理,Mini Program,,,Fapiaoforce for Concur是汉特Hitpoint旗下费用报销票据管理解决方案，对接Concur，实现费用报销票据识别、查验、提交等功能
wx78f5c5b24cce4e6a,FDU新闻学院实验中心,Mini Program,,,新闻实验室
wxe0498bbf07209d51,FeelYoga 费奥瑜伽,Mini Program,,,FeelYoga国际知名品牌，全美瑜伽联盟RYS注册学院。国内外瑜伽大会的授课及瑜伽有关的交流学习。
wx402129bbf446cc59,FEIFAN GYM 24小时健身馆,Mini Program,,,24小时健身
wx61be4d55a292f888,FESCO招聘,Mini Program,,,谋未来，助成长 | 通过多样化的招聘渠道，专业的人员管理及智能、高效、规范的操作流程，为企业匹配具备岗位所需知识、经验、技能的多样化人才，全程助力企业与人才高效匹配。
wx8a29f2f700510e97,FE马拉松专业跑步店,Mini Program,,,FE马拉松始于2005年，至今已有20年历史。在青岛生根于青岛成长，专门为跑步爱好者，提供专业、舒适、安全的跑步产品，坚持奉行让每位跑者穿上适合自己跑鞋，提升跑步体验，达到理想目标。选跑鞋就到FE，为您提供top级别的服务！
wxd9daa6332c8734c2,Fifteen健身,Mini Program,,,健身运动服务-由三体云动提供技术支持
wx1d3c1264aa9c1802,fonlamcoffee枫蓝咖啡,Mini Program,,,枫蓝咖啡FONLAMCOFFEE，高品质精品快咖啡，精选上等阿拉比卡咖啡豆，欢迎在线点餐。
wx4b9f52886cfa99c0,FPA智能家庭保单分析系统,Mini Program,,,陆家嘴国泰人寿FPA智能家庭保单分析系统
wx10dbd0d8fa194e98,FSG健康管理,Mini Program,,,高效集成一站式人力资源服务与管理的线上服务交付功能。关注上海外服微助手，体验上海外服随时随地的贴心服务。
wxc69829f4ab56fe68,FUNMALL贵万店小火车,Mini Program,,,微官网小程序
wxa37d405ec1be72c2,GEEK无限运动空间,Mini Program,,,让运动成为习惯。
wx5c75654ab60d9d14,GIF动图工具箱,Mini Program,,,【免费】支持视频转GIF、GIF压缩、表情包提取、GIF编辑、动图压缩、GIF裁剪、GIF加文字、GIF变速、GIF转视频、GIF转图片、GIF倒放、GIF剪切、图片转GIF、GIF动图制作、GIF表情包制作大师、GIF动图生成软件
wxecb5298f7bd72479,GnG Vacation 民宿订房,Mini Program,,,美国一站式民宿订房平台
wx67a611f5a68fd422,GoFun移动办公,Mini Program,,,GoFun移动办公平台，帮助企业员工提高工作效率。
